Product;FinancialPrice;data
paiva;2,521727;10/04/2018
paiva;2,503946;09/04/2018
paiva;2,53555;06/04/2018
paiva;2,540854;05/04/2018
paiva;2,520121;04/04/2018
paiva;2,52755;03/04/2018
paiva;2,534644;02/04/2018
paiva;2,556263;30/03/2018
paiva;2,556263;29/03/2018
paiva;2,52733;28/03/2018
paiva;2,536909;27/03/2018
paiva;2,563608;26/03/2018
paiva;2,551217;23/03/2018
paiva;2,572963;22/03/2018
paiva;2,569047;21/03/2018
paiva;2,554498;20/03/2018
paiva;2,548979;19/03/2018
paiva;2,563334;16/03/2018
paiva;2,565031;15/03/2018
paiva;2,588404;14/03/2018
paiva;2,60043;13/03/2018
paiva;2,60948;12/03/2018
paiva;2,593448;09/03/2018
paiva;2,565532;08/03/2018
paiva;2,570054;07/03/2018
paiva;2,571937;06/03/2018
paiva;2,579191;05/03/2018
paiva;2,566947;02/03/2018
paiva;2,557892;01/03/2018
paiva;2,556125;28/02/2018
paiva;2,578827;27/02/2018
paiva;2,594752;26/02/2018
paiva;2,593465;23/02/2018
paiva;2,582544;22/02/2018
paiva;2,575884;21/02/2018
paiva;2,561155;20/02/2018
paiva;2,542663;19/02/2018
paiva;2,534;16/02/2018
paiva;2,527606;15/02/2018
paiva;2,516727;14/02/2018
paiva;2,468732;13/02/2018
paiva;2,468732;12/02/2018
paiva;2,468732;09/02/2018
paiva;2,487203;08/02/2018
paiva;2,513145;07/02/2018
paiva;2,528077;06/02/2018
paiva;2,506078;05/02/2018
paiva;2,552429;02/02/2018
paiva;2,580132;01/02/2018
paiva;2,559119;31/01/2018
paiva;2,545669;30/01/2018
paiva;2,555418;29/01/2018
paiva;2,566328;26/01/2018
paiva;2,523824;25/01/2018
paiva;2,523449;24/01/2018
paiva;2,457435;23/01/2018
paiva;2,476592;22/01/2018
paiva;2,47465;19/01/2018
paiva;2,465712;18/01/2018
paiva;2,469415;17/01/2018
paiva;2,446864;16/01/2018
paiva;2,448073;15/01/2018
paiva;2,434983;12/01/2018
paiva;2,440321;11/01/2018
paiva;2,417285;10/01/2018
paiva;2,430954;09/01/2018
paiva;2,445905;08/01/2018
paiva;2,446132;05/01/2018
paiva;2,433197;04/01/2018
paiva;2,42974;03/01/2018
paiva;2,427923;02/01/2018
paiva;2,405945;01/01/2018
paiva;2,405945;29/12/2017
paiva;2,406347;28/12/2017
paiva;2,390922;27/12/2017
paiva;2,374475;26/12/2017
paiva;2,361251;25/12/2017
paiva;2,361251;22/12/2017
paiva;2,357823;21/12/2017
paiva;2,327379;20/12/2017
paiva;2,312534;19/12/2017
paiva;2,323374;18/12/2017
paiva;2,317258;15/12/2017
paiva;2,304744;14/12/2017
paiva;2,315125;13/12/2017
paiva;2,326143;12/12/2017
paiva;2,308461;11/12/2017
paiva;2,307693;08/12/2017
paiva;2,304306;07/12/2017
paiva;2,320873;06/12/2017
paiva;2,309323;05/12/2017
paiva;2,317777;04/12/2017
paiva;2,306954;01/12/2017
paiva;2,305059;30/11/2017
paiva;2,324219;29/11/2017
paiva;2,356605;28/11/2017
paiva;2,358993;27/11/2017
paiva;2,364253;24/11/2017
paiva;2,363163;23/11/2017
paiva;2,364352;22/11/2017
paiva;2,361773;21/11/2017
paiva;2,336709;20/11/2017
paiva;2,335137;17/11/2017
paiva;2,306663;16/11/2017
paiva;2,261719;15/11/2017
paiva;2,261719;14/11/2017
paiva;2,285325;13/11/2017
paiva;2,278707;10/11/2017
paiva;2,301683;09/11/2017
paiva;2,334369;08/11/2017
paiva;2,295806;07/11/2017
paiva;2,337093;06/11/2017
paiva;2,336839;03/11/2017
paiva;2,346959;02/11/2017
paiva;2,346959;01/11/2017
paiva;2,352519;31/10/2017
paiva;2,362529;30/10/2017
paiva;2,395025;27/10/2017
paiva;2,390209;26/10/2017
paiva;2,409304;25/10/2017
paiva;2,401179;24/10/2017
paiva;2,383044;23/10/2017
paiva;2,410236;20/10/2017
paiva;2,406352;19/10/2017
paiva;2,415816;18/10/2017
paiva;2,392563;17/10/2017
paiva;2,409298;16/10/2017
paiva;2,426043;13/10/2017
paiva;2,428779;12/10/2017
paiva;2,428779;11/10/2017
paiva;2,433034;10/10/2017
paiva;2,407159;09/10/2017
paiva;2,41189;06/10/2017
paiva;2,420523;05/10/2017
paiva;2,421087;04/10/2017
paiva;2,419819;03/10/2017
paiva;2,377757;02/10/2017
paiva;2,378285;29/09/2017
paiva;2,355715;28/09/2017
paiva;2,357216;27/09/2017
paiva;2,377884;26/09/2017
paiva;2,380774;25/09/2017
paiva;2,412463;22/09/2017
paiva;2,414852;21/09/2017
paiva;2,426191;20/09/2017
paiva;2,425304;19/09/2017
paiva;2,424584;18/09/2017
paiva;2,417319;15/09/2017
paiva;2,393597;14/09/2017
paiva;2,383281;13/09/2017
paiva;2,37784;12/09/2017
paiva;2,374421;11/09/2017
paiva;2,354435;08/09/2017
paiva;2,346243;07/09/2017
paiva;2,346243;06/09/2017
paiva;2,315181;05/09/2017
paiva;2,306917;04/09/2017
paiva;2,298857;01/09/2017
paiva;2,283103;31/08/2017
paiva;2,283232;30/08/2017
paiva;2,283634;29/08/2017
paiva;2,277372;28/08/2017
paiva;2,278173;25/08/2017
paiva;2,273513;24/08/2017
paiva;2,260063;23/08/2017
paiva;2,251881;22/08/2017
paiva;2,218253;21/08/2017
paiva;2,216506;18/08/2017
paiva;2,203944;17/08/2017
paiva;2,213285;16/08/2017
paiva;2,211698;15/08/2017
paiva;2,206472;14/08/2017
paiva;2,188153;11/08/2017
paiva;2,175344;10/08/2017
paiva;2,190541;09/08/2017
paiva;2,195543;08/08/2017
paiva;2,201027;07/08/2017
paiva;2,183551;04/08/2017
paiva;2,190634;03/08/2017
paiva;2,195074;02/08/2017
paiva;2,17916;01/08/2017
paiva;2,168945;31/07/2017
paiva;2,165621;28/07/2017
paiva;2,166296;27/07/2017
paiva;2,154855;26/07/2017
paiva;2,166616;25/07/2017
paiva;2,162353;24/07/2017
paiva;2,153279;21/07/2017
paiva;2,15284;20/07/2017
paiva;2,151109;19/07/2017
paiva;2,15792;18/07/2017
paiva;2,156058;17/07/2017
paiva;2,158029;14/07/2017
paiva;2,154592;13/07/2017
paiva;2,138596;12/07/2017
paiva;2,109496;11/07/2017
paiva;2,094296;10/07/2017
paiva;2,083775;07/07/2017
paiva;2,082517;06/07/2017
paiva;2,096412;05/07/2017
paiva;2,093597;04/07/2017
paiva;2,092186;03/07/2017
paiva;2,084339;30/06/2017
paiva;2,062245;29/06/2017
paiva;2,058709;28/06/2017
paiva;2,055635;27/06/2017
paiva;2,067577;26/06/2017
paiva;2,044895;23/06/2017
paiva;2,04665;22/06/2017
paiva;2,039534;21/06/2017
paiva;2,046576;20/06/2017
paiva;2,077349;19/06/2017
paiva;2,069922;16/06/2017
paiva;2,067899;15/06/2017
paiva;2,067899;14/06/2017
paiva;2,063045;13/06/2017
paiva;2,055127;12/06/2017
paiva;2,071019;09/06/2017
paiva;2,075555;08/06/2017
paiva;2,08764;07/06/2017
paiva;2,076775;06/06/2017
paiva;2,063118;05/06/2017
paiva;2,064642;02/06/2017
paiva;2,058869;01/06/2017
paiva;2,064116;31/05/2017
paiva;2,088988;30/05/2017
paiva;2,090292;29/05/2017
paiva;2,094896;26/05/2017
paiva;2,07132;25/05/2017
paiva;2,077597;24/05/2017
paiva;2,047313;23/05/2017
paiva;2,019803;22/05/2017
paiva;2,058023;19/05/2017
paiva;2,030699;18/05/2017
paiva;2,185307;17/05/2017
paiva;2,208761;16/05/2017
paiva;2,190576;15/05/2017
paiva;2,189766;12/05/2017
paiva;2,177501;11/05/2017
paiva;2,169546;10/05/2017
paiva;2,148998;09/05/2017
paiva;2,131467;08/05/2017
paiva;2,130799;05/05/2017
paiva;2,110256;04/05/2017
paiva;2,133316;03/05/2017
paiva;2,135357;02/05/2017
paiva;2,104968;01/05/2017
paiva;2,104968;28/04/2017
paiva;2,08002;27/04/2017
paiva;2,084006;26/04/2017
paiva;2,088369;25/04/2017
paiva;2,073555;24/04/2017
paiva;2,070339;21/04/2017
paiva;2,070339;20/04/2017
paiva;2,066474;19/04/2017
paiva;2,086377;18/04/2017
paiva;2,086134;17/04/2017
paiva;2,05161;14/04/2017
paiva;2,05161;13/04/2017
paiva;2,06731;12/04/2017
paiva;2,068614;11/04/2017
paiva;2,070917;10/04/2017
paiva;2,068356;07/04/2017
paiva;2,060372;06/04/2017
paiva;2,068638;05/04/2017
paiva;2,079571;04/04/2017
paiva;2,07151;03/04/2017
paiva;2,067265;31/03/2017
paiva;2,064641;30/03/2017
paiva;2,063479;29/03/2017
paiva;2,042977;28/03/2017
paiva;2,033321;27/03/2017
paiva;2,032497;24/03/2017
paiva;2,025069;23/03/2017
paiva;2,022532;22/03/2017
paiva;2,0124;21/03/2017
paiva;2,042137;20/03/2017
paiva;2,037242;17/03/2017
paiva;2,061686;16/03/2017
paiva;2,07043;15/03/2017
paiva;2,041407;14/03/2017
paiva;2,057365;13/03/2017
paiva;2,042605;10/03/2017
paiva;2,029377;09/03/2017
paiva;2,04506;08/03/2017
paiva;2,067727;07/03/2017
paiva;2,07923;06/03/2017
paiva;2,072908;03/03/2017
paiva;2,055723;02/03/2017
paiva;2,073194;01/03/2017
paiva;2,063904;28/02/2017
paiva;2,063904;27/02/2017
paiva;2,063904;24/02/2017
paiva;2,082977;23/02/2017
paiva;2,099202;22/02/2017
paiva;2,107837;21/02/2017
paiva;2,086769;20/02/2017
paiva;2,072622;17/02/2017
paiva;2,071583;16/02/2017
paiva;2,07248;15/02/2017
paiva;2,041637;14/02/2017
paiva;2,043417;13/02/2017
paiva;2,036051;10/02/2017
paiva;2,02037;09/02/2017
paiva;2,017073;08/02/2017
paiva;2,005384;07/02/2017
paiva;2,00284;06/02/2017
paiva;2,019346;03/02/2017
paiva;2,002377;02/02/2017
paiva;2,00029;01/02/2017
paiva;1,997462;31/01/2017
paiva;1,985207;30/01/2017
paiva;2,011313;27/01/2017
paiva;2,014985;26/01/2017
paiva;2,002851;25/01/2017
paiva;2,00054;24/01/2017
paiva;1,996607;23/01/2017
paiva;1,98076;20/01/2017
paiva;1,966408;19/01/2017
paiva;1,970098;18/01/2017
paiva;1,983481;17/01/2017
paiva;1,97078;16/01/2017
paiva;1,97314;13/01/2017
paiva;1,973146;12/01/2017
paiva;1,932541;11/01/2017
paiva;1,931763;10/01/2017
paiva;1,934177;09/01/2017
paiva;1,930012;06/01/2017
paiva;1,936322;05/01/2017
paiva;1,930011;04/01/2017
paiva;1,922711;03/01/2017
paiva;1,880437;02/01/2017
paiva;1,887669;30/12/2016
paiva;1,887455;29/12/2016
paiva;1,875952;28/12/2016
paiva;1,85401;27/12/2016
paiva;1,848369;26/12/2016
paiva;1,836729;23/12/2016
paiva;1,822536;22/12/2016
paiva;1,819989;21/12/2016
paiva;1,816101;20/12/2016
paiva;1,817183;19/12/2016
paiva;1,832365;16/12/2016
paiva;1,817785;15/12/2016
paiva;1,821857;14/12/2016
paiva;1,847062;13/12/2016
paiva;1,833644;12/12/2016
paiva;1,865811;09/12/2016
paiva;1,869689;08/12/2016
paiva;1,878241;07/12/2016
paiva;1,867275;06/12/2016
paiva;1,84577;05/12/2016
paiva;1,854857;02/12/2016
paiva;1,843738;01/12/2016
paiva;1,898013;30/11/2016
paiva;1,88275;29/11/2016
paiva;1,910979;28/11/2016
paiva;1,895128;25/11/2016
paiva;1,893964;24/11/2016
paiva;1,897831;23/11/2016
paiva;1,903874;22/11/2016
paiva;1,893057;21/11/2016
paiva;1,876974;18/11/2016
paiva;1,878557;17/11/2016
paiva;1,896947;16/11/2016
paiva;1,877781;15/11/2016
paiva;1,877781;14/11/2016
paiva;1,876976;11/11/2016
paiva;1,915018;10/11/2016
paiva;1,976084;09/11/2016
paiva;2,002625;08/11/2016
paiva;2,001348;07/11/2016
paiva;1,95832;04/11/2016
paiva;1,963124;03/11/2016
paiva;1,987906;02/11/2016
paiva;1,987906;01/11/2016
paiva;2,021327;31/10/2016
paiva;2,005799;28/10/2016
paiva;2,001356;27/10/2016
paiva;1,99261;26/10/2016
paiva;1,992759;25/10/2016
paiva;2,00341;24/10/2016
paiva;2,00593;21/10/2016
paiva;2,007286;20/10/2016
paiva;2,000626;19/10/2016
paiva;1,999715;18/10/2016
paiva;1,978547;17/10/2016
paiva;1,965924;14/10/2016
paiva;1,959715;13/10/2016
paiva;1,957165;12/10/2016
paiva;1,957165;11/10/2016
paiva;1,970414;10/10/2016
paiva;1,959214;07/10/2016
paiva;1,953827;06/10/2016
paiva;1,946337;05/10/2016
paiva;1,932914;04/10/2016
paiva;1,937538;03/10/2016
paiva;1,912323;30/09/2016
paiva;1,91438;29/09/2016
paiva;1,934442;28/09/2016
paiva;1,917223;27/09/2016
paiva;1,907327;26/09/2016
paiva;1,922814;23/09/2016
paiva;1,935171;22/09/2016
paiva;1,916487;21/09/2016
paiva;1,909821;20/09/2016
paiva;1,902261;19/09/2016
paiva;1,897431;16/09/2016
paiva;1,911706;15/09/2016
paiva;1,893518;14/09/2016
paiva;1,889672;13/09/2016
paiva;1,916099;12/09/2016
paiva;1,910079;09/09/2016
paiva;1,951139;08/09/2016
paiva;1,954704;07/09/2016
paiva;1,954704;06/09/2016
paiva;1,939786;05/09/2016
paiva;1,938964;02/09/2016
paiva;1,915769;01/09/2016
paiva;1,912388;31/08/2016
paiva;1,921114;30/08/2016
paiva;1,917589;29/08/2016
paiva;1,901279;26/08/2016
paiva;1,901689;25/08/2016
paiva;1,900634;24/08/2016
paiva;1,9025;23/08/2016
paiva;1,904032;22/08/2016
paiva;1,925262;19/08/2016
paiva;1,93088;18/08/2016
paiva;1,934725;17/08/2016
paiva;1,926558;16/08/2016
paiva;1,936617;15/08/2016
paiva;1,930816;12/08/2016
paiva;1,936553;11/08/2016
paiva;1,912388;10/08/2016
paiva;1,921642;09/08/2016
paiva;1,92006;08/08/2016
paiva;1,927771;05/08/2016
paiva;1,923777;04/08/2016
paiva;1,906033;03/08/2016
paiva;1,897082;02/08/2016
paiva;1,917325;01/08/2016
paiva;1,921375;29/07/2016
paiva;1,907471;28/07/2016
paiva;1,904516;27/07/2016
paiva;1,903712;26/07/2016
paiva;1,908338;25/07/2016
paiva;1,910504;22/07/2016
paiva;1,895332;21/07/2016
paiva;1,898965;20/07/2016
paiva;1,910096;19/07/2016
paiva;1,903245;18/07/2016
paiva;1,885934;15/07/2016
paiva;1,882891;14/07/2016
paiva;1,86269;13/07/2016
paiva;1,850067;12/07/2016
paiva;1,846585;11/07/2016
paiva;1,829329;08/07/2016
paiva;1,806363;07/07/2016
paiva;1,796766;06/07/2016
paiva;1,802447;05/07/2016
paiva;1,812994;04/07/2016
paiva;1,806328;01/07/2016
paiva;1,798676;30/06/2016
paiva;1,780944;29/06/2016
paiva;1,760986;28/06/2016
paiva;1,747563;27/06/2016
paiva;1,768398;24/06/2016
paiva;1,796484;23/06/2016
paiva;1,77138;22/06/2016
paiva;1,782314;21/06/2016
paiva;1,769354;20/06/2016
paiva;1,750817;17/06/2016
paiva;1,752378;16/06/2016
paiva;1,741384;15/06/2016
paiva;1,735907;14/06/2016
paiva;1,751341;13/06/2016
paiva;1,749066;10/06/2016
paiva;1,782358;09/06/2016
paiva;1,786852;08/06/2016
paiva;1,767637;07/06/2016
paiva;1,764723;06/06/2016
paiva;1,770959;03/06/2016
paiva;1,756685;02/06/2016
paiva;1,743395;01/06/2016
paiva;1,735737;31/05/2016
paiva;1,735448;30/05/2016
paiva;1,738341;27/05/2016
paiva;1,741603;26/05/2016
paiva;1,741603;25/05/2016
paiva;1,743876;24/05/2016
paiva;1,740893;23/05/2016
paiva;1,748111;20/05/2016
paiva;1,753195;19/05/2016
paiva;1,756323;18/05/2016
paiva;1,763599;17/05/2016
paiva;1,789899;16/05/2016
paiva;1,792351;13/05/2016
paiva;1,810586;12/05/2016
paiva;1,784891;11/05/2016
paiva;1,784392;10/05/2016
paiva;1,746937;09/05/2016
paiva;1,746978;06/05/2016
paiva;1,747851;05/05/2016
paiva;1,760549;04/05/2016
paiva;1,754438;03/05/2016
paiva;1,766699;02/05/2016
paiva;1,766978;29/04/2016
paiva;1,77521;28/04/2016
paiva;1,775146;27/04/2016
paiva;1,745727;26/04/2016
paiva;1,7272;25/04/2016
paiva;1,742715;22/04/2016
paiva;1,752043;21/04/2016
paiva;1,752043;20/04/2016
paiva;1,760254;19/04/2016
paiva;1,744291;18/04/2016
paiva;1,744749;15/04/2016
paiva;1,731884;14/04/2016
paiva;1,739329;13/04/2016
paiva;1,714393;12/04/2016
paiva;1,687493;11/04/2016
paiva;1,701309;08/04/2016
paiva;1,666347;07/04/2016
paiva;1,655139;06/04/2016
paiva;1,674436;05/04/2016
paiva;1,671555;04/04/2016
paiva;1,697067;01/04/2016
paiva;1,688387;31/03/2016
paiva;1,710268;30/03/2016
paiva;1,705921;29/03/2016
paiva;1,698158;28/03/2016
paiva;1,67842;25/03/2016
paiva;1,67842;24/03/2016
paiva;1,682976;23/03/2016
paiva;1,698774;22/03/2016
paiva;1,700617;21/03/2016
paiva;1,696175;18/03/2016
paiva;1,694933;17/03/2016
paiva;1,646662;16/03/2016
paiva;1,636752;15/03/2016
paiva;1,65799;14/03/2016
paiva;1,670564;11/03/2016
paiva;1,673321;10/03/2016
paiva;1,653366;09/03/2016
paiva;1,657175;08/03/2016
paiva;1,649618;07/03/2016
paiva;1,651567;04/03/2016
paiva;1,624361;03/03/2016
paiva;1,593893;02/03/2016
paiva;1,586498;01/03/2016
paiva;1,568856;29/02/2016
paiva;1,549816;26/02/2016
paiva;1,551306;25/02/2016
paiva;1,544843;24/02/2016
paiva;1,551965;23/02/2016
paiva;1,56217;22/02/2016
paiva;1,545052;19/02/2016
paiva;1,539825;18/02/2016
paiva;1,536951;17/02/2016
paiva;1,526674;16/02/2016
paiva;1,508408;15/02/2016
paiva;1,497905;12/02/2016
paiva;1,489439;11/02/2016
paiva;1,514696;10/02/2016
paiva;1,525537;09/02/2016
paiva;1,525537;08/02/2016
paiva;1,525537;05/02/2016
paiva;1,531363;04/02/2016
paiva;1,519039;03/02/2016
paiva;1,506037;02/02/2016
paiva;1,540159;01/02/2016
paiva;1,536157;29/01/2016
paiva;1,501673;28/01/2016
paiva;1,493098;27/01/2016
paiva;1,478465;26/01/2016
paiva;1,489324;25/01/2016
paiva;1,489919;22/01/2016
paiva;1,479165;21/01/2016
paiva;1,471106;20/01/2016
paiva;1,478102;19/01/2016
paiva;1,475368;18/01/2016
paiva;1,486125;15/01/2016
paiva;1,4976;14/01/2016
paiva;1,498172;13/01/2016
paiva;1,505708;12/01/2016
paiva;1,506694;11/01/2016
paiva;1,518194;08/01/2016
paiva;1,516566;07/01/2016
paiva;1,535952;06/01/2016
paiva;1,541108;05/01/2016
paiva;1,524208;04/01/2016
paiva;1,556649;01/01/2016
paiva;1,556649;31/12/2015
paiva;1,55754;30/12/2015
paiva;1,556893;29/12/2015
paiva;1,55532;28/12/2015
paiva;1,5608;25/12/2015
paiva;1,5608;24/12/2015
paiva;1,561006;23/12/2015
paiva;1,55075;22/12/2015
paiva;1,552426;21/12/2015
paiva;1,558236;18/12/2015
paiva;1,585217;17/12/2015
paiva;1,577077;16/12/2015
paiva;1,574012;15/12/2015
paiva;1,57636;14/12/2015
paiva;1,590267;11/12/2015
paiva;1,59206;10/12/2015
paiva;1,599983;09/12/2015
paiva;1,573744;08/12/2015
paiva;1,584795;07/12/2015
paiva;1,580415;04/12/2015
paiva;1,596209;03/12/2015
paiva;1,573028;02/12/2015
paiva;1,576616;01/12/2015
paiva;1,574536;30/11/2015
paiva;1,586141;27/11/2015
paiva;1,607055;26/11/2015
paiva;1,6034;25/11/2015
paiva;1,623286;24/11/2015
paiva;1,627858;23/11/2015
paiva;1,627678;20/11/2015
paiva;1,627186;19/11/2015
paiva;1,619082;18/11/2015
paiva;1,61626;17/11/2015
paiva;1,608231;16/11/2015
paiva;1,608093;13/11/2015
paiva;1,612355;12/11/2015
paiva;1,611672;11/11/2015
paiva;1,596265;10/11/2015
paiva;1,594856;09/11/2015
paiva;1,609411;06/11/2015
paiva;1,627204;05/11/2015
paiva;1,616855;04/11/2015
paiva;1,610146;03/11/2015
paiva;1,581721;02/11/2015
paiva;1,581721;30/10/2015
paiva;1,579999;29/10/2015
paiva;1,596937;28/10/2015
paiva;1,605917;27/10/2015
paiva;1,603722;26/10/2015
paiva;1,609199;23/10/2015
paiva;1,612279;22/10/2015
paiva;1,600125;21/10/2015
paiva;1,602689;20/10/2015
paiva;1,60992;19/10/2015
paiva;1,600163;16/10/2015
paiva;1,595343;15/10/2015
paiva;1,583069;14/10/2015
paiva;1,596734;13/10/2015
paiva;1,617157;12/10/2015
paiva;1,617157;09/10/2015
paiva;1,614231;08/10/2015
paiva;1,608868;07/10/2015
paiva;1,594124;06/10/2015
paiva;1,588193;05/10/2015
paiva;1,580593;02/10/2015
paiva;1,553924;01/10/2015
paiva;1,548677;30/09/2015
paiva;1,535869;29/09/2015
paiva;1,526091;28/09/2015
paiva;1,542946;25/09/2015
paiva;1,548357;24/09/2015
paiva;1,552022;23/09/2015
paiva;1,566097;22/09/2015
paiva;1,572006;21/09/2015
paiva;1,578897;18/09/2015
paiva;1,604731;17/09/2015
paiva;1,603359;16/09/2015
paiva;1,581974;15/09/2015
paiva;1,583025;14/09/2015
paiva;1,561557;11/09/2015
paiva;1,551904;10/09/2015
paiva;1,558405;09/09/2015
paiva;1,553367;08/09/2015
paiva;1,553351;07/09/2015
paiva;1,553351;04/09/2015
paiva;1,569848;03/09/2015
paiva;1,553991;02/09/2015
paiva;1,552681;01/09/2015
paiva;1,57555;31/08/2015
paiva;1,592393;28/08/2015
paiva;1,60298;27/08/2015
paiva;1,581549;26/08/2015
paiva;1,558228;25/08/2015
paiva;1,54851;24/08/2015
paiva;1,571905;21/08/2015
paiva;1,584902;20/08/2015
paiva;1,592713;19/08/2015
paiva;1,602248;18/08/2015
paiva;1,599335;17/08/2015
paiva;1,596222;14/08/2015
paiva;1,599154;13/08/2015
paiva;1,596969;12/08/2015
paiva;1,606258;11/08/2015
paiva;1,607881;10/08/2015
paiva;1,603584;07/08/2015
paiva;1,623379;06/08/2015
paiva;1,636444;05/08/2015
paiva;1,634216;04/08/2015
paiva;1,638653;03/08/2015
paiva;1,644222;31/07/2015
paiva;1,629475;30/07/2015
paiva;1,629398;29/07/2015
paiva;1,622828;28/07/2015
paiva;1,612373;27/07/2015
paiva;1,620037;24/07/2015
paiva;1,624472;23/07/2015
paiva;1,644607;22/07/2015
paiva;1,649791;21/07/2015
paiva;1,654679;20/07/2015
paiva;1,658361;17/07/2015
paiva;1,663423;16/07/2015
paiva;1,661594;15/07/2015
paiva;1,6605;14/07/2015
paiva;1,657247;13/07/2015
paiva;1,658886;10/07/2015
paiva;1,646008;09/07/2015
paiva;1,644754;08/07/2015
paiva;1,648078;07/07/2015
paiva;1,64725;06/07/2015
paiva;1,651736;03/07/2015
paiva;1,652183;02/07/2015
paiva;1,651732;01/07/2015
paiva;1,640199;30/06/2015
paiva;1,637845;29/06/2015
paiva;1,6503;26/06/2015
paiva;1,642102;25/06/2015
paiva;1,646747;24/06/2015
paiva;1,649227;23/06/2015
paiva;1,648758;22/06/2015
paiva;1,643547;19/06/2015
paiva;1,643423;18/06/2015
paiva;1,633924;17/06/2015
paiva;1,639926;16/06/2015
paiva;1,636771;15/06/2015
paiva;1,638096;12/06/2015
paiva;1,641215;11/06/2015
paiva;1,647904;10/06/2015
paiva;1,635547;09/06/2015
paiva;1,639612;08/06/2015
paiva;1,638199;05/06/2015
paiva;1,64606;04/06/2015
paiva;1,64606;03/06/2015
paiva;1,650277;02/06/2015
paiva;1,637891;01/06/2015
paiva;1,631408;29/05/2015
paiva;1,647831;28/05/2015
paiva;1,648605;27/05/2015
paiva;1,640872;26/05/2015
paiva;1,650846;25/05/2015
paiva;1,650768;22/05/2015
paiva;1,652269;21/05/2015
paiva;1,647564;20/05/2015
paiva;1,651827;19/05/2015
paiva;1,661161;18/05/2015
paiva;1,670361;15/05/2015
paiva;1,663238;14/05/2015
paiva;1,658451;13/05/2015
paiva;1,659802;12/05/2015
paiva;1,663463;11/05/2015
paiva;1,664683;08/05/2015
paiva;1,653907;07/05/2015
paiva;1,652086;06/05/2015
paiva;1,659713;05/05/2015
paiva;1,664361;04/05/2015
paiva;1,647652;01/05/2015
paiva;1,647652;30/04/2015
paiva;1,633228;29/04/2015
paiva;1,634825;28/04/2015
paiva;1,636004;27/04/2015
paiva;1,650244;24/04/2015
paiva;1,643855;23/04/2015
paiva;1,63249;22/04/2015
paiva;1,627275;21/04/2015
paiva;1,627275;20/04/2015
paiva;1,632379;17/04/2015
paiva;1,637119;16/04/2015
paiva;1,642854;15/04/2015
paiva;1,635911;14/04/2015
paiva;1,643007;13/04/2015
paiva;1,64134;10/04/2015
paiva;1,63403;09/04/2015
paiva;1,638386;08/04/2015
paiva;1,641507;07/04/2015
paiva;1,645553;06/04/2015
paiva;1,635164;03/04/2015
paiva;1,635164;02/04/2015
paiva;1,628192;01/04/2015
paiva;1,612234;31/03/2015
paiva;1,614015;30/03/2015
paiva;1,594445;27/03/2015
paiva;1,597317;26/03/2015
paiva;1,612464;25/03/2015
paiva;1,605071;24/03/2015
paiva;1,60666;23/03/2015
paiva;1,610335;20/03/2015
paiva;1,603363;19/03/2015
paiva;1,605281;18/03/2015
paiva;1,5845;17/03/2015
paiva;1,565814;16/03/2015
paiva;1,561937;13/03/2015
paiva;1,560997;12/03/2015
paiva;1,553696;11/03/2015
paiva;1,540983;10/03/2015
paiva;1,552686;09/03/2015
paiva;1,563507;06/03/2015
paiva;1,567898;05/03/2015
paiva;1,564498;04/03/2015
paiva;1,566993;03/03/2015
paiva;1,563155;02/03/2015
paiva;1,568469;27/02/2015
paiva;1,574273;26/02/2015
paiva;1,569311;25/02/2015
paiva;1,561743;24/02/2015
paiva;1,554187;23/02/2015
paiva;1,554676;20/02/2015
paiva;1,553182;19/02/2015
paiva;1,550703;18/02/2015
paiva;1,538685;17/02/2015
paiva;1,538685;16/02/2015
paiva;1,538685;13/02/2015
paiva;1,522309;12/02/2015
paiva;1,511362;11/02/2015
paiva;1,514013;10/02/2015
paiva;1,516887;09/02/2015
paiva;1,512872;06/02/2015
paiva;1,516959;05/02/2015
paiva;1,513616;04/02/2015
paiva;1,507972;03/02/2015
paiva;1,494828;02/02/2015
paiva;1,484703;30/01/2015
paiva;1,491371;29/01/2015
paiva;1,482706;28/01/2015
paiva;1,490474;27/01/2015
paiva;1,491103;26/01/2015
paiva;1,49777;23/01/2015
paiva;1,500208;22/01/2015
paiva;1,50105;21/01/2015
paiva;1,482416;20/01/2015
paiva;1,479041;19/01/2015
paiva;1,496332;16/01/2015
paiva;1,483167;15/01/2015
paiva;1,479271;14/01/2015
paiva;1,481091;13/01/2015
paiva;1,484509;12/01/2015
paiva;1,491742;09/01/2015
paiva;1,513008;08/01/2015
paiva;1,50873;07/01/2015
paiva;1,496683;06/01/2015
paiva;1,491761;05/01/2015
paiva;1,507367;02/01/2015
paiva;1,526001;01/01/2015
paiva;1,526001;31/12/2014
ibov;120701;12/08/2021
ibov;122056,3;11/08/2021
ibov;122202,5;10/08/2021
ibov;123019,4;09/08/2021
ibov;122810,4;06/08/2021
ibov;121632,9;05/08/2021
ibov;121801,2;04/08/2021
ibov;123576,6;03/08/2021
ibov;122515,7;02/08/2021
ibov;121800,8;30/07/2021
ibov;125675,3;29/07/2021
ibov;126285,6;28/07/2021
ibov;124612;27/07/2021
ibov;126003,9;26/07/2021
ibov;125052,8;23/07/2021
ibov;126146,7;22/07/2021
ibov;125929,3;21/07/2021
ibov;125401,4;20/07/2021
ibov;124394,6;19/07/2021
