;data;Product;FinancialPrice;MesAno;Mes_nomial;Mes;Ano;Retorno_1;Retorno
11;2019-08-30;Pagaya Opportunity Fund;113,400696;08-2019;Aug;8;2019;1,0054001;0,0054000616
10;2019-07-31;Pagaya Opportunity Fund;112,67955;07-2019;Jul;7;2019;1,0064;0,006399989
9;2019-06-28;Pagaya Opportunity Fund;111,97411;06-2019;Jun;6;2019;1,0063;0,0062999725
8;2019-05-31;Pagaya Opportunity Fund;111,3727;05-2019;May;5;2019;1,0054;0,0053999424
7;2019-04-30;Pagaya Opportunity Fund;110,52168;04-2019;Apr;4;2019;1,0077001;0,0077000856
6;2019-03-29;Pagaya Opportunity Fund;109,80793;03-2019;Mar;3;2019;1,0065;0,0065000057
5;2019-02-28;Pagaya Opportunity Fund;109,08795;02-2019;Feb;2;2019;1,0066;0,0066000223
4;2019-01-31;Pagaya Opportunity Fund;108,42655;01-2019;Jan;1;2019;1,0060999;0,0060999393
3;2018-12-31;Pagaya Opportunity Fund;107,66215;12-2018;Dec;12;2018;1,0071;0,007099986
2;2018-11-30;Pagaya Opportunity Fund;106,99876;11-2018;Nov;11;2018;1,0062;0,006199956
1;2018-10-31;Pagaya Opportunity Fund;106,17062;10-2018;Oct;10;2018;1,0078;0,007799983
0;2018-09-28;Pagaya Opportunity Fund;105,474495;09-2018;Sep;9;2018;1,0066;0,0066000223
